"ID","NAME","ADD_TIME","SOURCE_TABLE"
"2006172","太行山上","20:51:54","movie_chinese"
"4078592","上海王","20:51:54","movie_chinese"
"2978184","严肃的月光","20:51:54","movie_chinese"
"1301946","大醉侠","20:51:54","movie_chinese"
"1305509","好莱坞式结局","20:51:55","movie_chinese"
"6753096","床下有人","20:51:55","movie_chinese"
"5413771","凯特的外遇日记","20:51:55","movie_chinese"
"25731059","宾虚","20:51:55","movie_chinese"
"1307593","从毛泽东到莫扎特","20:51:55","movie_chinese"
"3060325","哥哥我爱你","20:51:55","movie_chinese"
"3986152","同栖生活","20:51:55","movie_chinese"
"1849302","最后的绞刑师","20:51:55","movie_chinese"
"4892634","十六个愿望","20:51:55","movie_chinese"
"26608800","梅格雷的陷阱","20:51:56","movie_chinese"
"25919961","蚱蜢","20:51:56","movie_chinese"
"1920730","淘金俏冤家","20:51:56","movie_chinese"
"1867744","水浇园丁","20:51:56","movie_chinese"
"24751825","我为相亲狂","20:51:56","movie_chinese"
"1810519","我生命中的男人","20:51:57","movie_chinese"
"1295295","独领风骚","20:51:57","movie_chinese"
"4813645","橡皮轮胎杀手","20:51:57","movie_chinese"
"1795628","外出就餐2","20:51:58","movie_chinese"
"1301689","今生情未了","20:51:58","movie_chinese"
"10437865","青春感恩记《父亲》之《父子篇》","20:51:58","movie_chinese"
"1305366","鸦片战争","20:51:58","movie_chinese"
"3555237","分手专家","20:51:58","movie_chinese"
"19965431","圣哥传","20:51:58","movie_chinese"
"1297726","少林小子","20:51:59","movie_chinese"
"10466639","致命录像带","20:51:59","movie_chinese"
"1297723","整九码","20:51:59","movie_chinese"
"20255014","百岁老人跷家去","20:51:59","movie_chinese"
"24299052","彼得的龙","20:51:59","movie_chinese"
"3902408","黎巴嫩","20:51:59","movie_chinese"
"1294413","下一站，天国","20:51:59","movie_chinese"
"1421884","兽兵卫忍风帖","20:51:59","movie_chinese"
"24089455","临终囧事","20:52:00","movie_chinese"
"6124043","赌博默示录2","20:52:00","movie_chinese"
"1309161","辣身舞2：情迷哈瓦那","20:52:00","movie_chinese"
"3718778","永远的车神","20:52:00","movie_chinese"
"1302488","犹在镜中","20:52:01","movie_chinese"
"1298093","警察学校","20:52:01","movie_chinese"
"4116987","有时可能是列车","20:52:01","movie_chinese"
"3230195","国家代表","20:52:01","movie_chinese"
"1301547","生死豪情","20:52:01","movie_chinese"
"5327474","亚历山大和他最糟糕的一天","20:52:01","movie_chinese"
"1292981","婚姻生活","20:52:01","movie_chinese"
"1300956","一九零零","20:52:02","movie_chinese"
"1300343","幻影英雄","20:52:02","movie_chinese"
"1303444","随风而逝","20:52:02","movie_chinese"
"1817197","我爱芳邻","20:52:02","movie_chinese"
"5407085","火影忍者剧场版：血狱","20:52:02","movie_chinese"
"1901328","红色机尾","20:52:02","movie_chinese"
"5289355","11度青春之《东奔西游》","20:52:02","movie_chinese"
"1303170","上海皇帝之雄霸天下","20:52:02","movie_chinese"
"3103405","毒气风暴","20:52:02","movie_chinese"
"4719384","哀乐中年","20:52:02","movie_chinese"
"26646295","世界奇妙物语 25周年秋季特别篇 电影导演篇","20:52:03","movie_chinese"
"3988887","职场求爱记","20:52:03","movie_chinese"
"3337866","死神 剧场版3 黑色褪去 呼唤君之名","20:52:03","movie_chinese"
"26884340","失物招领","20:52:04","movie_chinese"
"6796180","正·青春","20:52:04","movie_chinese"
"10744976","附身","20:52:04","movie_chinese"
"2132912","指间的重量","20:52:04","movie_chinese"
"1915342","看车人的七月","20:52:04","movie_chinese"
"2373638","隔离区","20:52:04","movie_chinese"
"5355365","寻龙夺宝","20:52:04","movie_chinese"
"5323380","我们这样的人","20:52:04","movie_chinese"
"26815983","她唇之下","20:52:05","movie_chinese"
"26692652","蝙蝠侠：致命玩笑","20:52:05","movie_chinese"
"10438581","芭芭拉","20:52:05","movie_chinese"
"25816274","无法触碰的爱","20:52:05","movie_chinese"
"26235315","落跑吧爱情","20:52:05","movie_chinese"
"26576793","我才不会对黑崎君说的话言听计从","20:52:05","movie_chinese"
"26581774","永远的托词","20:52:05","movie_chinese"
"5413813","纽约两日情","20:52:06","movie_chinese"
"1303148","永失我爱","20:52:06","movie_chinese"
"1303472","双峰镇：与火同行","20:52:06","movie_chinese"
"25798808","死亡邮件","20:52:06","movie_chinese"
"10736432","替身：因果","20:52:07","movie_chinese"
"1507140","生活艰难所以快乐","20:52:07","movie_chinese"
"1860656","帽子梦魇","20:52:07","movie_chinese"
"20451336","再爱一次好不好","20:52:07","movie_chinese"
"26276359","酷毙了","20:52:07","movie_chinese"
"3993580","名侦探柯南OVA6：追踪失踪的钻石，柯南、平次VS基德","20:52:07","movie_chinese"
"3448362","鱼的故事","20:52:07","movie_chinese"
"25824852","不再说分手","20:52:07","movie_chinese"
"26430669","花牌情缘 下之句","20:52:08","movie_chinese"
"1300508","富贵列车","20:52:08","movie_chinese"
"2980431","东京残酷警察","20:52:08","movie_chinese"
"6529885","樱桃","20:52:08","movie_chinese"
"1921917","非常小王子","20:52:08","movie_chinese"
"10449606","读心术","20:52:08","movie_chinese"
"25845294","勇士之门","20:52:08","movie_chinese"
"1457127","迷宫物语","20:52:09","movie_chinese"
"1299182","富贵开心鬼","20:52:09","movie_chinese"
"5295974","无限富江","20:52:09","movie_chinese"
"1299287","城市英雄","20:52:10","movie_chinese"
"1302495","阴阳路3：升棺发财","20:52:10","movie_chinese"
"1764842","狂野大自然","20:52:10","movie_chinese"
"10752547","夜色人生","20:52:10","movie_chinese"
"3233745","模范家庭","20:52:10","movie_chinese"
"26599076","四月是你的谎言","20:52:11","movie_chinese"
"1851683","佐贺的超级阿嬷","20:52:11","movie_chinese"
"4844730","好景在望","20:52:11","movie_chinese"
"3811353","剧场版 机动战士高达00 先驱者的醒觉","20:52:11","movie_chinese"
"1308585","非常小特务3","20:52:11","movie_chinese"
"3993576","名侦探柯南OVA3：柯南、平次与消失的少年","20:52:11","movie_chinese"
"26011817","脑内中毒大作战","20:52:12","movie_chinese"
"1304554","史酷比","20:52:12","movie_chinese"
"1303542","石榴的颜色","20:52:12","movie_chinese"
"26372319","性别之战","20:52:12","movie_chinese"
"1310168","无名地带","20:52:12","movie_chinese"
"1307786","尘雾家园","20:52:12","movie_chinese"
"3114111","熊猫回家路","20:52:13","movie_chinese"
"3212133","崭新的生活","20:52:13","movie_chinese"
"1921991","双面特工","20:52:13","movie_chinese"
"25860868","敲敲门","20:52:14","movie_chinese"
"2079632","学校霸王","20:52:14","movie_chinese"
"1293656","惊爆银河系","20:52:14","movie_chinese"
"3441046","伦敦佬对抗活死人","20:52:14","movie_chinese"
"6048738","宇宙兄弟","20:52:14","movie_chinese"
"1438282","越轨追击","20:52:14","movie_chinese"
"24857986","定时拍摄","20:52:14","movie_chinese"
"3120120","美国情事","20:52:15","movie_chinese"
"1309031","撒哈拉","20:52:15","movie_chinese"
"4109918","拜占庭","20:52:15","movie_chinese"
"1293345","007之女王密使","20:52:15","movie_chinese"
"5912779","最后的狮子","20:52:15","movie_chinese"
"1293865","婚礼歌手","20:52:15","movie_chinese"
"26303353","粉与灰","20:52:15","movie_chinese"
"1865903","苏乞儿","20:52:16","movie_chinese"
"22604659","美眉校探 电影版","20:52:16","movie_chinese"
"6013489","规则改变","20:52:16","movie_chinese"
"6432898","未来学大会","20:52:17","movie_chinese"
"6061437","真心话大冒险","20:52:17","movie_chinese"
"24859558","哆啦A梦：新·大雄的大魔境","20:52:17","movie_chinese"
"10781952","爱爱囧事","20:52:17","movie_chinese"
"2133403","匪帮说唱传奇","20:52:17","movie_chinese"
"1947288","银河铁道之夜","20:52:17","movie_chinese"
"1437554","九二神雕之痴心情长剑","20:52:17","movie_chinese"
"6038071","白色：诅咒的旋律","20:52:17","movie_chinese"
"1297841","浮草","20:52:18","movie_chinese"
"1297735","没有面孔的眼睛","20:52:18","movie_chinese"
"1777619","恋恋师情","20:52:18","movie_chinese"
"26700276","我去哪儿？","20:52:18","movie_chinese"
"4886302","名侦探柯南OVA10：怪盗基德孤岛决战","20:52:18","movie_chinese"
"26717012","导火新闻线","20:52:18","movie_chinese"
"4059243","猎艳","20:52:18","movie_chinese"
"5996847","夏威夷假期","20:52:19","movie_chinese"
"10438582","凯撒必须死","20:52:19","movie_chinese"
"1302812","知法犯法","20:52:19","movie_chinese"
"4166443","功夫兔系列3：菜包狗大反击","20:52:19","movie_chinese"
"26778790","佛罗里达乐园","20:52:20","movie_chinese"
"1300019","埋伏","20:52:20","movie_chinese"
"1305817","爱丽丝","20:52:20","movie_chinese"
"3166599","亲爱的","20:52:20","movie_chinese"
"26373527","好友请求","20:52:20","movie_chinese"
"1390011","富贵黄金屋","20:52:20","movie_chinese"
"3524289","病院惊魂","20:52:21","movie_chinese"
"23042272","4B青年之4楼B座","20:52:21","movie_chinese"
"1903381","王牌制片家","20:52:21","movie_chinese"
"1298370","哭泣的游戏","20:52:21","movie_chinese"
"11599239","黑暗天际","20:52:21","movie_chinese"
"3091208","樱桃小丸子","20:52:21","movie_chinese"
"4095250","老爸当家","20:52:21","movie_chinese"
"1498602","阿凡提的故事之狩猎记","20:52:21","movie_chinese"
"3011289","舞梦成真","20:52:22","movie_chinese"
"1302926","基佬四十","20:52:22","movie_chinese"
"1484218","阿尔法狗","20:52:22","movie_chinese"
"1293854","老虎出更","20:52:22","movie_chinese"
"24753685","今天是再见的日子","20:52:22","movie_chinese"
"3110762","古畑中学生","20:52:23","movie_chinese"
"26694497","酒吧","20:52:23","movie_chinese"
"3804656","冰球坏小子","20:52:23","movie_chinese"
"1479110","犀照","20:52:23","movie_chinese"
"1301376","龍咁威2003","20:52:23","movie_chinese"
"1441176","阿婴","20:52:23","movie_chinese"
"1297629","五虎将之决裂","20:52:23","movie_chinese"
"25736455","夜关门：欲望之花","20:52:23","movie_chinese"
"2335117","追爱自由行","20:52:24","movie_chinese"
"3199971","头号公敌","20:52:24","movie_chinese"
"1422915","多米诺","20:52:24","movie_chinese"
"1292333","王牌大贱谍3","20:52:24","movie_chinese"
"1394470","生化寿尸","20:52:24","movie_chinese"
"4881604","回马枪","20:52:24","movie_chinese"
"1931425","单车上路","20:52:24","movie_chinese"
"1297819","白气球","20:52:24","movie_chinese"
"1304002","打工皇帝","20:52:24","movie_chinese"
"4195568","蓝盐","20:52:25","movie_chinese"
"1847588","人生七年7","20:52:25","movie_chinese"
"5323881","伯尼","20:52:25","movie_chinese"
"3826561","四月一日灵异事件簿：春梦记 后篇","20:52:26","movie_chinese"
"1293783","圣女贞德蒙难记","20:52:26","movie_chinese"
"1853181","兽餐","20:52:26","movie_chinese"
"6383536","怨鬼之家","20:52:26","movie_chinese"
"1294573","尤里西斯的凝视","20:52:26","movie_chinese"
"1422233","黑暗 光明 黑暗","20:52:26","movie_chinese"
"1292845","007之雷霆杀机","20:52:26","movie_chinese"
"1457624","你的脸","20:52:26","movie_chinese"
"2024935","雪盲","20:52:27","movie_chinese"
"1302164","特警新人类2：机动任务","20:52:27","movie_chinese"
"2137492","穿越国境","20:52:27","movie_chinese"
"26856907","反情色","20:52:27","movie_chinese"
"10581908","黄铜茶壶","20:52:27","movie_chinese"
"4146683","樱桃","20:52:27","movie_chinese"
"1917086","不可告人","20:52:27","movie_chinese"
"1295991","小偷","20:52:27","movie_chinese"
"1308965","为你钟情2","20:52:27","movie_chinese"
"1307800","铁男1：金属兽","20:52:28","movie_chinese"
"2378756","依巴拉度～时间篇","20:52:28","movie_chinese"
"25925430","真相","20:52:29","movie_chinese"
"21329305","船长哈洛克","20:52:29","movie_chinese"
"1296869","艾曼纽","20:52:29","movie_chinese"
"3230125","稻草狗","20:52:29","movie_chinese"
"3887988","致命对决","20:52:29","movie_chinese"
"19977815","小小飞虎队","20:52:29","movie_chinese"
"10432181","思维空间","20:52:29","movie_chinese"
"1482354","午夜凶铃：凶铃再现","20:52:29","movie_chinese"
"6307284","光之塔","20:52:30","movie_chinese"
"1297112","科伦拜校园事件","20:52:30","movie_chinese"
"4885994","神的病历簿","20:52:30","movie_chinese"
"20491427","2B青年的不醉人生","20:52:30","movie_chinese"
"4301659","危险藏匿","20:52:30","movie_chinese"
"2374528","斗茶","20:52:30","movie_chinese"
"1303948","包法利夫人","20:52:30","movie_chinese"
"1951107","超级礼物","20:52:30","movie_chinese"
"1892525","火星的孩子","20:52:30","movie_chinese"
"26610229","方形","20:52:31","movie_chinese"
"1482089","重振球风","20:52:31","movie_chinese"
"1294857","魅力四射","20:52:31","movie_chinese"
"3075901","爱的言灵","20:52:32","movie_chinese"
"1422947","未竟一生","20:52:32","movie_chinese"
"4264700","但丁的地狱之旅","20:52:32","movie_chinese"
"26324232","摇摇晃晃的人间","20:52:32","movie_chinese"
"26877406","名侦探柯南：章节ONE 变小的名侦探","20:52:32","movie_chinese"
"1998222","苍之茧","20:52:32","movie_chinese"
"1306915","一级重罪","20:52:32","movie_chinese"
"10771216","郊游","20:52:32","movie_chinese"
"3986596","名侦探柯南OVA2：16人的嫌疑犯","20:52:32","movie_chinese"
"26253616","万万没想到：千钧一发","20:52:33","movie_chinese"
"2980436","20世纪少年：第二部 最后的希望","20:52:33","movie_chinese"
"4038184","第三颗星","20:52:33","movie_chinese"
"1997938","科学小怪蛋","20:52:33","movie_chinese"
"3998107","共犯","20:52:33","movie_chinese"
"10467174","海豹六队：突袭奥萨马本拉登","20:52:33","movie_chinese"
"3732861","左右情缘","20:52:33","movie_chinese"
"1944903","聪明人","20:52:34","movie_chinese"
"1305327","青梅竹马","20:52:34","movie_chinese"
"20390185","3096天","20:52:34","movie_chinese"
"1294086","百分百感觉","20:52:34","movie_chinese"
"1300952","崩溃边缘的女人","20:52:35","movie_chinese"
"5954051","截稿日","20:52:35","movie_chinese"
"26592232","莱利的初次约会","20:52:35","movie_chinese"
"1451413","最后的爱，最初的爱","20:52:35","movie_chinese"
"3637220","皱纹","20:52:35","movie_chinese"
"5045804","康定情歌","20:52:35","movie_chinese"
"3621404","机动部队—绝路","20:52:35","movie_chinese"
"1422091","情迷意乱","20:52:36","movie_chinese"
"1302415","武侠七公主","20:52:36","movie_chinese"
"4181031","欢乐树的朋友们","20:52:36","movie_chinese"
"3815848","红兔","20:52:36","movie_chinese"
"26586488","红衣小女孩","20:52:36","movie_chinese"
"1788402","乌冬","20:52:36","movie_chinese"
"1292342","伍德斯托克音乐节1969","20:52:36","movie_chinese"
"26720627","报告老师！怪怪怪怪物！","20:52:36","movie_chinese"
"1964510","乔治亚法则","20:52:36","movie_chinese"
"1304600","黄飞鸿对黄飞鸿","20:52:37","movie_chinese"
"5150481","蝙蝠侠：元年","20:52:37","movie_chinese"
"1291830","德拉姆","20:52:38","movie_chinese"
"6101728","租赁猫","20:52:38","movie_chinese"
"1786231","光荣岁月","20:52:38","movie_chinese"
"1875321","疑神疑鬼","20:52:38","movie_chinese"
"3993250","黑岩射手","20:52:38","movie_chinese"
"26330955","熊出没之熊心归来","20:52:38","movie_chinese"
"3878247","宇宙战舰大和号","20:52:38","movie_chinese"
"3988857","正义联盟：两个地球的危机","20:52:39","movie_chinese"
"3750088","双面玛莎","20:52:39","movie_chinese"
"2334685","初来乍到","20:52:39","movie_chinese"
"3182797","留级之王3","20:52:39","movie_chinese"
"1860073","棕兔夫人","20:52:39","movie_chinese"
"25841341","我的播音系女友","20:52:39","movie_chinese"
"26771100","星游记之风暴法米拉","20:52:39","movie_chinese"
"4298405","直到遇见你","20:52:39","movie_chinese"
"25795966","恋慕","20:52:39","movie_chinese"
"4215662","神秘博士特别篇：时间尽头(上)","20:52:40","movie_chinese"
"1299802","宝贝小情人","20:52:40","movie_chinese"
"26703871","礼物","20:52:40","movie_chinese"
"20473370","校花诡异事件","20:52:40","movie_chinese"
"1432639","故事中的故事","20:52:41","movie_chinese"
"1292930","王牌大贱谍2","20:52:41","movie_chinese"
"6126757","灯具","20:52:41","movie_chinese"
"6082346","小镇怪客托马斯","20:52:41","movie_chinese"
"1433359","灵","20:52:41","movie_chinese"
"1294735","好男好女","20:52:42","movie_chinese"
"1292759","机智问答","20:52:42","movie_chinese"
"3765257","弃宝之岛：遥与魔法镜","20:52:42","movie_chinese"
"1296124","百万美元酒店","20:52:42","movie_chinese"
"1302451","风雨同路","20:52:42","movie_chinese"
"1465754","老友有钱","20:52:43","movie_chinese"
"25903033","我是马布里","20:52:43","movie_chinese"
"11537964","有人赞美聪慧，有人则不","20:52:43","movie_chinese"
"6873766","尴尬时刻","20:52:43","movie_chinese"
"1986324","那年夏天","20:52:43","movie_chinese"
"3003826","逝纸","20:52:43","movie_chinese"
"5345423","宅男总动员","20:52:43","movie_chinese"
"2135984","帕高与魔法绘本","20:52:44","movie_chinese"
"4300641","深夜调频","20:52:44","movie_chinese"
"2364834","摇滚之王","20:52:44","movie_chinese"
"1304044","鬼童院","20:52:44","movie_chinese"
"1305720","大太监李莲英","20:52:44","movie_chinese"
"6519585","飞天","20:52:45","movie_chinese"
"3764226","乱青春","20:52:45","movie_chinese"
"1780932","没有影子的人","20:52:45","movie_chinese"
"2363942","44号孩子","20:52:45","movie_chinese"
"2003156","赌侠2002","20:52:45","movie_chinese"
"3445586","伤心的奶水","20:52:45","movie_chinese"
"1482103","摇滚之神","20:52:46","movie_chinese"
"1296814","魔法圣婴","20:52:46","movie_chinese"
"1299903","老枪","20:52:46","movie_chinese"
"1308632","心灵驿站","20:52:46","movie_chinese"
"1306678","天王流氓","20:52:46","movie_chinese"
"25972488","单曲人生","20:52:46","movie_chinese"
"1298139","关于施密特","20:52:46","movie_chinese"
"1950427","中天","20:52:46","movie_chinese"
"1401618","乡村牧师日记","20:52:47","movie_chinese"
"1482083","风暴突击者","20:52:47","movie_chinese"
"10769694","是我是我","20:52:47","movie_chinese"
"1483577","功夫小子闯情关","20:52:48","movie_chinese"
"21943062","黑猫警长之翡翠之星","20:52:48","movie_chinese"
"3750748","捅马蜂窝的女孩","20:52:48","movie_chinese"
"4032399","瘦人不胖","20:52:48","movie_chinese"
"7058117","苦役列车","20:52:48","movie_chinese"
"7065120","太阳马戏团：遥远的世界","20:52:48","movie_chinese"
"1970713","爱心熊宝宝：新一代","20:52:49","movie_chinese"
"4271541","神秘的混沌理论","20:52:49","movie_chinese"
"6126506","家族荣誉4：家门的受难","20:52:49","movie_chinese"
"26385107","五十度黑","20:52:49","movie_chinese"
"2363843","一年到头","20:52:49","movie_chinese"
"1309005","隐剑鬼爪","20:52:49","movie_chinese"
"26926305","孤独的美食家正月SP：井之头五郎漫长的一天","20:52:49","movie_chinese"
"26595432","刺客聂隐娘前传","20:52:49","movie_chinese"
"6535907","卖梦的两人","20:52:50","movie_chinese"
"1300581","至尊无上","20:52:50","movie_chinese"
"2133390","宗教的荒谬","20:52:50","movie_chinese"
"1422020","我这一辈子","20:52:51","movie_chinese"
"3018644","我们这一家 剧场版","20:52:51","movie_chinese"
"25798252","臆想成病","20:52:51","movie_chinese"
"1294654","一千零一夜","20:52:51","movie_chinese"
"1298063","早安","20:52:51","movie_chinese"
"1293715","总统班底","20:52:51","movie_chinese"
"1304489","西洋镜","20:52:51","movie_chinese"
"1471508","切·格瓦拉传：游击队","20:52:52","movie_chinese"
"1424661","狼溪","20:52:52","movie_chinese"
"5999381","青蛙公主","20:52:52","movie_chinese"
"1298655","玛丽娅·布劳恩的婚姻","20:52:52","movie_chinese"
"3022862","世界是平的","20:52:52","movie_chinese"
"1498606","阿凡提的故事之奇婚记","20:52:52","movie_chinese"
"20438548","蜡笔小新：超级美味B级美食大逃亡","20:52:52","movie_chinese"
"24746649","杀戮指令","20:52:53","movie_chinese"
"1778624","电影剪接的魔力","20:52:53","movie_chinese"
"25909566","足不出户","20:52:53","movie_chinese"
"6724946","邂逅幸福","20:52:53","movie_chinese"
"3607877","英国人在纽约","20:52:54","movie_chinese"
"10567506","甜心巧克力","20:52:54","movie_chinese"
"1299790","新最佳拍档","20:52:54","movie_chinese"
"1299539","悬崖上的野餐","20:52:54","movie_chinese"
"1388170","哭泣的拳头","20:52:54","movie_chinese"
"25955412","数码宝贝大冒险tri. 第1章：再会","20:52:54","movie_chinese"
"5155793","这就是我","20:52:54","movie_chinese"
"1424552","大决战之辽沈战役","20:52:54","movie_chinese"
"5920220","死亡笔记","20:52:55","movie_chinese"
"1307597","黑天使","20:52:55","movie_chinese"
"2129044","梅与小猫巴士","20:52:55","movie_chinese"
"1302391","夜幕低垂","20:52:55","movie_chinese"
"1294737","楢山节考","20:52:55","movie_chinese"
"26817016","东京食尸鬼 真人版","20:52:55","movie_chinese"
"11610450","零点定理","20:52:56","movie_chinese"
"26670584","BLAME!","20:52:56","movie_chinese"
"1299777","细雪","20:52:56","movie_chinese"
"1305526","纵情四海","20:52:56","movie_chinese"
"24530939","骇客交锋","20:52:56","movie_chinese"
"1293963","午后之爱","20:52:56","movie_chinese"
"3005367","斯黛拉","20:52:56","movie_chinese"
"1305696","流金岁月","20:52:56","movie_chinese"
"1305552","战地摄影师","20:52:57","movie_chinese"
"1900321","少年故事","20:52:57","movie_chinese"
"1966050","24小时：救赎","20:52:57","movie_chinese"
"2338068","少女大盗","20:52:57","movie_chinese"
"25829168","苹果核战记：阿尔法","20:52:57","movie_chinese"
"3073166","暴龙","20:52:57","movie_chinese"
"1316627","极地重生","20:52:57","movie_chinese"
"1875320","七夜","20:52:58","movie_chinese"
"26268493","律政英雄 新电影版","20:52:58","movie_chinese"
"21447058","真命天子","20:52:58","movie_chinese"
"6839143","世界第一初恋：羽鸟芳雪的场合","20:52:59","movie_chinese"
"1306581","苏菲的世界","20:52:59","movie_chinese"
"1308424","BEYOND日记之莫欺少年穷","20:52:59","movie_chinese"
"6437136","中国益智游戏","20:52:59","movie_chinese"
"26710371","酒会","20:52:59","movie_chinese"
"24859095","无人查收","20:53:00","movie_chinese"
"3829512","灭门","20:53:00","movie_chinese"
"1416895","生命是个奇迹","20:53:00","movie_chinese"
"1947056","曾经安静的男人","20:53:00","movie_chinese"
"3193266","天黑．夏午．阖家观赏","20:53:00","movie_chinese"
"1303026","给我一个爸","20:53:00","movie_chinese"
"26678784","夺金四贱客","20:53:00","movie_chinese"
"1768941","东瀛鬼咒","20:53:00","movie_chinese"
"3024654","围城","20:53:01","movie_chinese"
"26245039","已是香港明日","20:53:01","movie_chinese"
"26628380","暗杀游戏","20:53:01","movie_chinese"
"26301662","男神时代","20:53:01","movie_chinese"
"1298695","夺命感应","20:53:01","movie_chinese"
"3530407","离别七日情","20:53:02","movie_chinese"
"2229550","传说中的故乡","20:53:02","movie_chinese"
"3406771","完美新娘","20:53:02","movie_chinese"
"4196245","海豚的故事","20:53:02","movie_chinese"
"1464066","肉之恋","20:53:03","movie_chinese"
"1389986","诱拐","20:53:03","movie_chinese"
"20273800","彷徨之刃","20:53:03","movie_chinese"
"1305143","西楚霸王","20:53:03","movie_chinese"
"1303974","杀手公司","20:53:03","movie_chinese"
"1304940","蝶变","20:53:03","movie_chinese"
"11599151","大尾鲈鳗","20:53:03","movie_chinese"
"4109746","他和她的孤独情事","20:53:03","movie_chinese"
"3011044","蔓延","20:53:04","movie_chinese"
"21340793","烂滚夫斗烂滚妻","20:53:04","movie_chinese"
"1294572","女狼俱乐部","20:53:04","movie_chinese"
"1422283","高山下的花环","20:53:04","movie_chinese"
"3993582","名侦探柯南OVA8：女子高中生侦探 铃木园子的事件簿","20:53:04","movie_chinese"
"3160325","狂蟒之灾3","20:53:04","movie_chinese"
"4705044","双赢","20:53:05","movie_chinese"
"3681289","速成沼泽","20:53:05","movie_chinese"
"25905034","大卫·贝克汉姆：探索未知之境","20:53:05","movie_chinese"
"3036477","小叮当：羽翼之谜","20:53:05","movie_chinese"
"26757945","一天","20:53:05","movie_chinese"
"25827399","别惹德州","20:53:05","movie_chinese"
"1306513","终极细胞战","20:53:06","movie_chinese"
"1401269","早春二月","20:53:06","movie_chinese"
"1949376","夏日时光","20:53:06","movie_chinese"
"21767208","我的男人","20:53:06","movie_chinese"
"1401587","绑架门口狗","20:53:06","movie_chinese"
"1298382","黄飞鸿笑传","20:53:06","movie_chinese"
"2061828","老家伙","20:53:06","movie_chinese"
"3072883","无防备都市","20:53:07","movie_chinese"
"5413824","猛男滚死队","20:53:07","movie_chinese"
"26316563","今夕何夕","20:53:07","movie_chinese"
"3314878","麦收","20:53:07","movie_chinese"
"1416906","瑞恩","20:53:07","movie_chinese"
"2156060","在希尔维亚城中","20:53:07","movie_chinese"
"6854414","歌声不绝","20:53:07","movie_chinese"
"2983135","感染列岛","20:53:08","movie_chinese"
"6859676","亿万少年的顶级机密","20:53:09","movie_chinese"
"1296834","彼岸花","20:53:09","movie_chinese"
"2279040","古怪因子","20:53:09","movie_chinese"
"3660836","变鬼3.1","20:53:09","movie_chinese"
"3804488","瑜伽学院","20:53:09","movie_chinese"
"1307921","远方","20:53:09","movie_chinese"
"22637441","不死鸟","20:53:09","movie_chinese"
"25865831","烽火芳菲","20:53:10","movie_chinese"
"25777594","暗金丑岛君2","20:53:10","movie_chinese"
"2136477","菲比梦游奇境","20:53:10","movie_chinese"
"6436787","铁拳：血之复仇","20:53:10","movie_chinese"
"3126186","悲恋三人行","20:53:10","movie_chinese"
"25931626","火枪手","20:53:10","movie_chinese"
"1303110","战国英豪","20:53:10","movie_chinese"
"6966617","圣杯骑士","20:53:10","movie_chinese"
"1401843","秋日和","20:53:10","movie_chinese"
"1483446","墨斗先生","20:53:11","movie_chinese"
"1303657","五岁庵","20:53:11","movie_chinese"
"1308635","春琴抄","20:53:12","movie_chinese"
"1295518","可爱的动物","20:53:12","movie_chinese"
"24849892","喜马拉雅","20:53:12","movie_chinese"
"20415226","黑鲸","20:53:12","movie_chinese"
"1440888","今年夏天","20:53:12","movie_chinese"
"24751811","剧院魅影：25周年纪念演出","20:53:12","movie_chinese"
"5322572","马达加斯加企鹅：行动","20:53:12","movie_chinese"
"1299195","砂之器","20:53:12","movie_chinese"
"6791706","洋芋片","20:53:13","movie_chinese"
"6946773","一起飞","20:53:13","movie_chinese"
"27126359","银翼杀手：2036复制人黎明","20:53:13","movie_chinese"
"1308079","四人餐桌","20:53:13","movie_chinese"
"1340528","香料共和国","20:53:13","movie_chinese"
"25911811","岩浆","20:53:14","movie_chinese"
"1441479","约翰·列侬的理想世界","20:53:14","movie_chinese"
"4172525","只是朋友","20:53:14","movie_chinese"
"4099242","超时空来电","20:53:14","movie_chinese"
"1584898","鬼使神差","20:53:14","movie_chinese"
"1300698","超越边界","20:53:14","movie_chinese"
"2002696","你还活着","20:53:15","movie_chinese"
"3537855","爱噪音","20:53:15","movie_chinese"
"1820138","自杀四人组","20:53:16","movie_chinese"
"1308208","大篷车","20:53:16","movie_chinese"
"1440852","家族荣誉2：家门的危机","20:53:16","movie_chinese"
"1778993","米尼","20:53:16","movie_chinese"
"4861404","超能力者","20:53:16","movie_chinese"
"1293849","女人就是女人","20:53:16","movie_chinese"
"26966763","就这样，我们把金鱼放入了泳池","20:53:16","movie_chinese"
"25703626","元气少女缘结神OVA：神明，被丢弃/神明，去泡温泉","20:53:16","movie_chinese"
"2975682","时代精神","20:53:16","movie_chinese"
"3139119","维荣的妻子：樱桃与蒲公英","20:53:17","movie_chinese"
"2030744","狐狸送葡萄","20:53:17","movie_chinese"
"1296993","真爱同心","20:53:17","movie_chinese"
"23060001","初见","20:53:17","movie_chinese"
"4129619","平行理论","20:53:17","movie_chinese"
"2223463","皮克斯的故事","20:53:18","movie_chinese"
"4845723","死亡录像4：启示录","20:53:18","movie_chinese"
"10522066","待绽蔷薇","20:53:19","movie_chinese"
"1305463","捕梦网","20:53:19","movie_chinese"
"5285692","一命","20:53:19","movie_chinese"
"1438938","第九突击队","20:53:19","movie_chinese"
"26661183","抢红","20:53:19","movie_chinese"
"4262170","混混天团","20:53:19","movie_chinese"
